cod_refes;efector;anio;agrupacion;servicio;total
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;dermatologia;10185
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;psicopatologia_y_salud_mental;14112
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;reumatologia;1271
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;neurologia;8560
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;gastroenterologia;5094
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;endocrinologia;11966
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;tisiologia;4742
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;medicina;oncologia;21653
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;cirugia_general;5837
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;cirugia_esofagica;111
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;ginecologia;26693
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;cirugia_plastica;2512
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;urologia;4352
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;ortopedia_y_traumatologia;10199
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;oftalmologia;9734
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;otorrinolaringologia;7741
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;neurocirugia;1217
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;cirugia;vascular_periferico;970
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;pediatria;pediatria;22136
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;tocoginecologia;obstetricia;10240
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;urgencia;guardia_del_dia;214085
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;otras_especialidades;medico_de_cabecera_clinica_medica;3266
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;otras_especialidades;medico_de_cabecera_pediatria;815
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;otras_especialidades;medico_de_cabecera_tocoginecologia;519
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2019;promocion_y_proteccion;promocion_y_proteccion;9388
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;clinica_medica;22768
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;alergia;3297
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;cardiologia;21267
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;dermatologia;7641
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;psicopatologia_y_salud_mental;57
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;reumatologia;767
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;neurologia;4539
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;gastroenterologia;4818
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;endocrinologia;14663
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;tisiologia;3914
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;medicina;oncologia;19860
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;cirugia_general;5987
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;cirugia_esofagica;112
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;ginecologia;23945
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;cirugia_plastica;2275
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;urologia;4182
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;ortopedia_y_traumatologia;8322
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;oftalmologia;10029
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;otorrinolaringologia;8490
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;neurocirugia;859
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;cirugia;vascular_periferico;1091
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;pediatria;pediatria;20871
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;tocoginecologia;obstetricia;10451
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;urgencia;guardia_del_dia;204896
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;otras_especialidades;medico_de_cabecera_clinica_medica;2904
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;otras_especialidades;medico_de_cabecera_pediatria;769
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;otras_especialidades;medico_de_cabecera_tocoginecologia;683
10020012215219;HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO;2018;promocion_y_proteccion;promocion_y_proteccion;24720
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;alergia;2399
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;cardiologia;13746
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;cirugia_general;7913
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;cirugia_plssstica_y_reparadora;3913
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;clinica_medica;19196
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;dermatologia;14566
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;endocrinologia;6381
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;epidemiologia;5968
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;gastroenterologia;5790
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;gincecologia;13976
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;guardia;77578
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;infectologia;16908
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;inmunizaciones;107
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;medicina_escolar;7281
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;nefrologia;1921
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;neonatologia;4880
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;neumonologia_y_tisiologia;5121
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;neurocirugia;2008
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;neurologia;6399
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;nutricion;1988
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;obstetricia;8528
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;oftalmologia;6740
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;oncologia;9962
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;ortopedia_y_traumatologia;13668
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;otorrinolaringologia;4322
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;pediatria;12080
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;promocion_y_proteccion;81009
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;salud_comunitaria;4653
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;tocoginecologia;594
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;toxicologia;15989
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;urologia;3575
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2019;;vascular_periferico;1622
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;alergia;2629
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;cardiologia;12223
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;cirugia_general;5815
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;cirugia_plssstica_y_reparadora;3113
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;clinica_medica;16196
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;dermatologia;13566
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;endocrinologia;6584
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;epidemiologia;4262
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;gastroenterologia;5390
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;gincecologia;13676
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;guardia;79689
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;infectologia;17908
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;inmunizaciones;104
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;medicina_escolar;8286
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;nefrologia;1721
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;neonatologia;4580
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;neumonologia_y_tisiologia;5227
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;neurocirugia;2208
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;neurologia;5598
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;nutricion;1092
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;obstetricia;8738
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;oftalmologia;6640
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;oncologia;9162
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;ortopedia_y_traumatologia;14724
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;otorrinolaringologia;4657
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;pediatria;11929
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;promocion_y_proteccion;82503
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;salud_comunitaria;4153
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;tocoginecologia;364
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;toxicologia;17643
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;urologia;3375
10020012215220;HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ;2018;;vascular_periferico;1347
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;clinica_medica_vesp;5390
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;clinica_medica;7480
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;alergia_e_inmunidad;1095
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;gastroenterologia;3544
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;oncologia;5844
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;nutricion_y_diabetes;1225
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;nefrologia;1914
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;alergia_e_inmunidad_vesp;578
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;gastroenterologia_vesp;1302
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;neurologia;12576
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;neurologia_vesp;547
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;cardiologia;8318
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;cardiologia_vesp;4675
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;dermatologia;13422
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;dermatologia_vesp;4988
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;endocrinologia;19145
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;endocrinologia_vesp;3564
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;hematologia;15762
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;tisiologia;7439
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;medicina;infectologia;5090
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;cirugia_general;4457
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;cirugia_general_vesp;570
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;patologia_mamaria;1657
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;ginecologia;14613
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;ginecologia_vesp;864
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;urologia;8468
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;ortopedia_y_traumatologia;7991
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;ortopedia_y_traumatologia_vesp;6944
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;oftalmologia;13752
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;otorrinolaringologia;6702
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;otorrinolaringologia_vesp;629
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;cirugia;proctologia;142
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;pediatria;pediatria;18364
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;pediatria;pediatria_vesp;8748
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;pediatria;neonatologia;3291
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;pediatria;adolescencia;2045
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;tocoginecologia;obstetricia;7998
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;tocoginecologia;obstetricia_vesp;2656
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;urgencia;guardia_del_dia;187102
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;area_salud_escolar;12261
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;area_salud_comunitaria;2334
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;area_epidemiologia;4627
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;area_inmunizaciones;18583
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;medico_de_cabecera_clinica_medica;6556
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;medico_de_cabecera_pediatria;4682
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;otras_especialidades;medico_de_cabecera_tocoginecologia;1925
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2019;promocion_y_proteccion;promocion_y_proteccion;40305
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;clinica_medica_vesp;5238
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;clinica_medica;8115
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;alergia_e_inmunidad;1611
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;gastroenterologia;3879
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;oncologia;4739
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;nutricion_y_diabetes;1647
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;reumatologia;671
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;nefrologia;2067
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;alergia_e_inmunidad_vesp;488
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;gastroenterologia_vesp;1517
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;neurologia;10914
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;neurologia_vesp;912
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;cardiologia;9405
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;cardiologia_vesp;3585
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;dermatologia;13617
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;dermatologia_vesp;6411
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;endocrinologia;14770
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;endocrinologia_vesp;2199
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;hematologia;16281
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;tisiologia;6685
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;medicina;infectologia;6769
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;cirugia_general;3853
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;cirugia_general_vesp;1692
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;patologia_mamaria;1424
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;ginecologia;11720
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;ginecologia_vesp;1228
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;urologia;9071
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;ortopedia_y_traumatologia;8285
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;ortopedia_y_traumatologia_vesp;2768
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;oftalmologia;12077
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;otorrinolaringologia;6882
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;cirugia;proctologia;239
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;pediatria;pediatria;16035
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;pediatria;pediatria_vesp;6857
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;pediatria;neonatologia;4020
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;pediatria;adolescencia;2244
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;tocoginecologia;obstetricia;8129
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;tocoginecologia;obstetricia_vesp;3212
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;urgencia;guardia_del_dia;191592
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;area_salud_escolar;9081
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;area_salud_comunitaria;3353
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;area_epidemiologia;1701
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;area_inmunizaciones;16677
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;medico_de_cabecera_clinica_medica;5783
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;medico_de_cabecera_pediatria;5304
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;otras_especialidades;medico_de_cabecera_tocoginecologia;1992
10020012215221;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;2018;promocion_y_proteccion;promocion_y_proteccion;49046
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;clinica_medica;7829
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;clinica_medica_vesp;10645
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;cardiologia;9496
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;cardiologia_vesp;1041
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;dermatologia;10653
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;dermatologia_vesp;1241
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;tisiologia;6135
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;reumatologia_grupo_de_trabajo;6458
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;reumatologia_grupo_de_trabajo_vesp;589
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;endocrinologia;5244
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;nutricion;3873
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;nutricion_vesp;981
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;hematologia_grupo_de_trabajo;10546
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;hematologia_grupo_de_trabajo_vesp;3375
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;gastroenterologia_grupo_de_trabajo;3964
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;gastroenterologia_grupo_de_trabajo_vesp;1487
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;neurologia_grupo_de_trabajo;2286
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;neurologia_grupo_de_trabajo_vesp;1133
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;alergia_grupo_de_trabajo;1875
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;alergia_grupo_de_trabajo_vesp;211
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;oncologia_grupo_de_trabajo;3949
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;nefrologia_grupo_de_trabajo;3505
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;infectologia_grupo_de_trabajo_vesp;294
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;infectologia_grupo_de_trabajo;6828
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;geriatria_grupo_de_trabajo_vesp;470
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;geriatria_grupo_de_trabajo;61
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;cesacion_tabaquica;340
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;nefrologia_grupo_de_trabajo_vesp;591
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;medicina;cuidados_paliativos;1553
